7MSHOT;7MACC;6MSHOT;6MACC;9MSHOT;9MACC;WINGSHOT;WINGACC;PIVOTSHOT;PIVOTACC;FASTBREAKSHOT;FASTBREAKACC;GOAL
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;6;0.83;0;0;6
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;1;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;8;0.75;0;0;6
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;1;1;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;2;0;0;0;0
0;0;0;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;3;1;2;1;5
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;1;1;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;1;1;3
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;1;0;0;0;0;0;5;1;0;0;5
0;0;2;1;0;0;0;0;0;0;0;0;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;10;0.9;0;0;9
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;1;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;1;1;5
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;1;1;4
0;0;0;0;0;0;0;0;4;0.75;1;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;0;2;1;2
0;0;1;0;0;0;0;0;9;0.89;0;0;8
0;0;0;0;0;0;0;0;7;0.57;2;0.5;5
0;0;0;0;0;0;0;0;3;0.67;1;1;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;1;0;0;0;0;0;0
0;0;2;0.5;0;0;0;0;6;1;0;0;7
0;0;1;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;1;1;3
0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;3;0.67;2;1;4
0;0;0;0;0;0;0;0;5;0.6;1;1;4
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;6;0.17;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;1;1;1;5
0;0;0;0;1;0;0;0;6;0.83;0;0;5
0;0;1;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;1;0;0;5
0;0;0;0;0;0;0;0;11;0.45;0;0;5
0;0;0;0;0;0;0;0;5;0.4;1;0;2
0;0;0;0;0;0;0;0;4;0.75;1;1;4
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;0.75;1;1;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;0;2;1;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;2;1;4
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;1;1;2;1;0;0;4;1;1;0;7
0;0;2;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;6;1;0;0;6
0;0;1;0;0;0;0;0;6;0.83;0;0;5
0;0;1;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0.5;1;1;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;1;1;0;0;0;0;0;0;0;0;1
0;0;0;0;1;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;1;1;0;0;0;0;5;0.8;0;0;5
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;4;0.75;1;0;4
0;0;1;1;0;0;0;0;0;0;1;1;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;0;1;1;1
0;0;1;1;0;0;0;0;2;0;0;0;1
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;1;1;0;0;0;0;2;0.5;0;0;2
0;0;1;0;0;0;0;0;4;0.5;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;9;0.78;0;0;7
0;0;0;0;0;0;0;0;1;0;1;1;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;4;0.5;1;1;0;0;0;0;0;0;3
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;4;1;0;0;5
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;1;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;0;0;0;0
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;1;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;1;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;7;1;0;0;7
0;0;0;0;0;0;0;0;9;0.56;1;0;5
0;0;1;1;0;0;0;0;2;0.5;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;1;1;0;0;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;6;1;1;1;7
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;2;0.5;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;1;1;0;0;0;0;4;1;0;0;5
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;1;1;1;1;2
0;0;2;0.5;0;0;0;0;1;1;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;4;0.75;2;0.5;5
0;0;0;0;0;0;0;0;3;1;1;1;4
0;0;0;0;0;0;0;0;2;1;1;1;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;1;0;0;0;0;0;1;1;0;0;1
0;0;1;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;4;0.75;1;1;5
0;0;1;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;2;1;4
0;0;0;0;0;0;0;0;5;0.6;1;1;4
0;0;1;1;0;0;0;0;3;0.67;0;0;3
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;6;0.67;0;0;4
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;1;1;1;1;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;1;0;0;0;1;1;1;1;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;0.5;1;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;6;0.83;1;1;7
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;3;1;1;1;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;0;0;1;1;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;8;0.88;0;0;7
0;0;0;0;0;0;0;0;5;1;1;1;6
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;0;0;0;0
0;0;0;0;0;0;0;0;5;1;0;0;5
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;2;1;1;1;3
0;0;0;0;0;0;0;0;2;1;1;1;3
0;0;0;0;0;0;0;0;1;1;1;1;2
0;0;0;0;1;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;6;0.67;0;0;4
0;0;0;0;0;0;0;0;2;1;1;1;3
0;0;0;0;1;1;0;0;0;0;1;1;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;1;1;1;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0.5;1;1;2
0;0;1;1;0;0;0;0;1;0;1;1;2
0;0;1;1;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;4;0.25;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;0;2;1;2
0;0;0;0;1;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;3;0.67;0;0;3
0;0;0;0;0;0;0;0;4;0.5;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;1;2;1;4
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;0;0;2;0.5;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2;1;0;0;0;0;2;1;0;0;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;5;1;0;0;5
0;0;0;0;0;0;0;0;3;0.67;1;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;1;1;1;3
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;4;0.5;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;7;0.29;1;1;3
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;2;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;1;0;0;0;0;0;2;0.5;1;1;2
0;0;0;0;0;0;0;0;4;0.5;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;6;0.83;2;0.5;6
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;4;0.75;3
0;0;0;0;0;0;0;0;1;1;1;1;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;2;0;1;1;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;0;0;0;0;0;0;4;0.5;1;1;3
0;0;0;0;0;0;0;0;4;0.5;0;0;2
0;0;1;1;0;0;0;0;0;0;0;0;1
0;0;1;0;0;0;0;0;3;0.33;0;0;1
0;0;2;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;4;0.5;0;0;2
0;0;0;0;0;0;0;0;3;0.67;1;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;3;1;1;1;4
0;0;0;0;0;0;0;0;2;1;1;1;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;1;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;1;1;0;0;0;0;2;0.5;1;1;3
0;0;1;1;0;0;0;0;3;0.33;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;0;0;0;0;0;0;6;0.5;1;1;4
0;0;0;0;0;0;0;0;3;0.67;2;0.5;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;1;0;0;5
0;0;0;0;0;0;0;0;3;1;0;0;3
0;0;0;0;0;0;0;0;3;0.67;1;1;3
0;0;0;0;1;0;0;0;2;0.5;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;9;0.67;1;1;7
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;3;0.67;2;0.5;3
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;0;0;0;0;0;0;4;0.75;0;0;3
0;0;0;0;0;0;0;0;5;0.6;0;0;3
0;0;0;0;0;0;0;0;3;0.33;0;0;1
0;0;0;0;0;0;0;0;6;0.67;1;0;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;1;1;0;0;0;0;2;0.5;0;0;2
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;2;1;3;0.67;0;0;0;0;0;0;4
0;0;1;0;1;1;0;0;5;0.6;0;0;4
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;1;0;0;0;0;0;2;1;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;2;1;0;0;2
0;0;1;1;0;0;0;0;2;1;0;0;3
0;0;1;1;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;5;1;0;0;5
0;0;0;0;0;0;0;0;6;0.67;0;0;4
0;0;0;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;0;0;0;5;0.8;0;0;4
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;6;0.83;0;0;5
0;0;0;0;0;0;0;0;4;1;0;0;4
0;0;1;0;0;0;0;0;3;0.67;0;0;2
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;1;1;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0
